NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;QT_MAT_BAS;QT_DOC_BAS;IN_AGUA_FILTRADA;IN_BIBLIOTECA;IN_INTERNET;COLUNA_OBSOLETA
2023;MG;Rio de Janeiro;2;;94;1;1;0;
2023;CE;Belo Horizonte;3;;120;1;0;0;
2023;SP;Rio de Janeiro;4;;101;0;1;1;
2023;CE;Salvador;1;674;104;1;1;1;
2023;RJ;Salvador;3;220;78;1;1;1;
2023;PE;Campinas;2;1425;77;1;1;1;
2023;RS;Salvador;3;;69;1;1;0;
2023;MG;Belo Horizonte;4;62;46;1;1;1;
2023;MG;Campinas;2;;91;0;0;0;
2023;RS;Salvador;4;530;19;1;0;1;
2023;MG;Porto Alegre;4;1094;19;1;1;1;
2023;BA;Recife;3;;;1;0;1;
2023;CE;Campinas;2;;50;1;0;1;
2023;RJ;Salvador;2;529;71;1;0;1;
2023;RJ;Rio de Janeiro;1;;;1;1;0;
2023;CE;Recife;1;;;1;1;1;
2023;BA;Belo Horizonte;2;;;1;1;1;
2023;SP;Salvador;3;1128;;0;0;1;
2023;RS;Salvador;4;1105;108;0;1;1;
2023;RJ;Salvador;4;159;99;1;1;1;
2023;MG;Recife;3;;50;1;0;1;
2023;PE;Salvador;3;1170;52;1;1;0;
2023;RS;Salvador;4;;109;1;;1;
2023;BA;Salvador;2;1211;93;0;1;1;
2023;RS;Belo Horizonte;4;;97;1;1;0;
2023;MG;Recife;2;;98;1;0;0;
2023;RS;São Paulo;2;;8;1;;0;
2023;CE;Recife;2;761;31;1;1;1;
2023;MG;Porto Alegre;3;400;50;1;0;1;
2023;RJ;São Paulo;3;;;1;1;0;
2023;PE;Campinas;3;147;78;1;0;0;
2023;SP;Rio de Janeiro;1;206;7694;1;1;1;
2023;CE;Porto Alegre;2;757;;1;1;1;
2023;BA;Campinas;1;567;54;1;0;1;
2023;RJ;Campinas;2;;65;1;;1;
2023;SP;Belo Horizonte;4;252;;1;;0;
2023;RJ;Salvador;3;666;55;1;1;1;
2023;RS;Porto Alegre;2;565;50;1;;1;
2023;PE;Belo Horizonte;1;1136;96;1;1;0;
2023;CE;Recife;3;646;10;1;1;1;
2023;CE;Salvador;2;1202;89;1;1;1;
2023;PE;Recife;1;653;96;1;0;1;
2023;RJ;Porto Alegre;4;;;1;0;0;
2023;CE;Belo Horizonte;2;1494;;1;1;1;
2023;PE;Campinas;4;326;51;1;1;1;
2023;SP;São Paulo;4;918;20;1;0;1;
2023;BA;Rio de Janeiro;4;952;87;1;1;1;
2023;BA;Salvador;2;1351;8;1;1;1;
2023;SP;São Paulo;1;948;118;0;0;0;
2023;MG;Campinas;2;1426;88;1;1;1;
2023;BA;Recife;2;;;0;0;0;
2023;CE;Recife;3;;109;1;0;1;
2023;MG;Recife;3;414;85;1;;1;
2023;MG;Recife;4;1408;51;1;0;1;
2023;RJ;Rio de Janeiro;2;;72;1;1;1;
2023;CE;Porto Alegre;1;476;111;1;0;1;
2023;SP;Recife;2;624;40;1;1;1;
2023;SP;Rio de Janeiro;3;695;107;1;1;1;
2023;CE;Belo Horizonte;3;;11;1;1;1;
2023;RS;Belo Horizonte;4;1282;;1;0;0;
2023;CE;Porto Alegre;3;;;1;1;0;
2023;RJ;São Paulo;2;1375;66;1;1;1;
2023;MG;Porto Alegre;2;1349;102;1;1;1;
2023;SP;Campinas;4;1172;112;1;0;1;
2023;RS;Salvador;2;1307;24;1;1;0;
2023;CE;Salvador;2;1303;;1;1;1;
2023;MG;São Paulo;2;;9;1;1;1;
2023;PE;Recife;2;1020;87;1;1;1;
2023;MG;São Paulo;2;551;73;0;0;0;
2023;CE;Porto Alegre;3;1307;;1;1;0;
2023;BA;Belo Horizonte;3;874;63;1;0;1;
2023;MG;Porto Alegre;1;1150;106;1;1;1;
2023;SP;Salvador;3;1485;72;1;1;1;
2023;CE;Rio de Janeiro;3;292;;1;1;0;
2023;RS;Porto Alegre;1;277;;1;0;0;
2023;PE;Porto Alegre;4;1040;6663;1;0;1;
2023;PE;São Paulo;3;641;104;1;0;0;
2023;BA;Salvador;3;1035;22;1;1;1;
2023;SP;Rio de Janeiro;4;;28;1;1;1;
2023;PE;Recife;2;;58;1;0;1;
2023;RJ;Belo Horizonte;3;1169;70;1;0;0;
2023;MG;Rio de Janeiro;2;241;5;0;1;0;
2023;RS;Porto Alegre;4;1106;17;1;1;1;
2023;RJ;Porto Alegre;2;1391;66;1;1;1;
2023;PE;Salvador;2;99;22;1;1;1;
2023;SP;Campinas;2;;105;1;0;1;
2023;CE;Rio de Janeiro;4;196;75;1;0;1;
2023;PE;Salvador;3;;58;1;1;1;
2023;CE;Rio de Janeiro;3;363;57;1;0;0;
2023;MG;São Paulo;3;;16;1;1;1;
2023;RS;Porto Alegre;4;;;1;0;1;
2023;MG;Campinas;3;678;89;1;0;1;
2023;BA;Belo Horizonte;2;1355;107;1;1;1;
2023;RS;Rio de Janeiro;2;623;31;1;1;1;
2023;SP;Recife;2;355;107;0;0;1;
2023;RJ;Rio de Janeiro;2;1078;71;0;1;1;
2023;CE;Porto Alegre;2;1154;14;1;0;0;
2023;SP;Salvador;1;135;119;1;1;1;
2023;SP;Campinas;2;;101;1;1;1;
2023;RS;Rio de Janeiro;3;;50;1;1;0;
2023;CE;Salvador;3;1323;104;1;0;0;
2023;RJ;Salvador;2;51;54;1;1;1;
2023;RJ;Salvador;2;907;35;1;1;1;
2023;RS;São Paulo;2;814;88;0;0;0;
2023;MG;Campinas;1;1325;29;1;;0;
2023;RJ;Salvador;2;512;35;0;0;1;
2023;MG;Rio de Janeiro;3;306;33;0;0;0;
2023;BA;Belo Horizonte;1;1359;39;1;0;1;
2023;RS;Campinas;1;380;;1;1;1;
2023;SP;Campinas;2;263;80;0;0;1;
2023;MG;Recife;2;787;46;1;1;0;
2023;RS;Rio de Janeiro;3;1140;19;1;0;1;
2023;RS;Salvador;3;;91;1;0;0;
2023;BA;Belo Horizonte;2;1338;;1;1;0;
2023;PE;Rio de Janeiro;4;;70;1;0;1;
2023;RJ;Campinas;2;240;57;1;1;0;
2023;PE;São Paulo;3;429;;0;0;0;
2023;PE;São Paulo;2;795;91;1;1;1;
2023;PE;Belo Horizonte;2;859;86;0;1;0;
2023;SP;Porto Alegre;3;1399;96;1;0;0;
2023;MG;Rio de Janeiro;3;981;89;1;0;1;
2023;RS;Rio de Janeiro;4;;51;1;0;1;
2023;RS;Rio de Janeiro;2;1441;38;1;0;1;
2023;RJ;Recife;4;;;1;1;1;
2023;PE;Rio de Janeiro;4;276;5842;1;1;1;
2023;BA;Rio de Janeiro;2;1268;20;1;0;1;
2023;BA;Porto Alegre;4;1106;67;1;0;1;
2023;RS;Recife;2;;26;1;1;1;
2023;BA;Salvador;4;287;63;1;0;1;
2023;MG;São Paulo;2;1146;105;1;0;1;
2023;RS;Belo Horizonte;2;971;;1;1;1;
2023;RS;Recife;1;1340;58;1;0;1;
2023;RS;São Paulo;2;909;117;1;1;1;
2023;BA;Campinas;2;572;118;1;1;0;
2023;PE;Porto Alegre;2;1333;102;1;0;0;
2023;RJ;Belo Horizonte;2;1044;;1;1;1;
2023;RJ;São Paulo;3;798;86;1;1;0;
2023;RS;Porto Alegre;3;1087;58;1;1;0;
2023;RS;Belo Horizonte;4;318;109;1;1;1;
2023;SP;Recife;2;1043;17;1;1;1;
2023;BA;Porto Alegre;2;271;20;1;1;1;
2023;PE;Salvador;1;1269;48;1;0;1;
2023;CE;Belo Horizonte;4;;56;1;0;1;
2023;SP;Salvador;2;;71;1;0;0;
2023;MG;Rio de Janeiro;3;1020;12;1;1;0;
2023;MG;São Paulo;4;;56;0;1;1;
2023;SP;Rio de Janeiro;3;1358;56;1;1;1;
2023;CE;Belo Horizonte;1;1040;27;1;1;0;
2023;PE;Salvador;3;983;;1;1;0;
2023;CE;Campinas;2;248;33;0;1;1;
2023;CE;São Paulo;3;459;98;0;1;1;
2023;CE;Campinas;2;739;5;1;1;0;
2023;SP;São Paulo;2;1421;27;1;0;0;
2023;PE;Recife;2;1275;8498;0;1;1;
2023;BA;Porto Alegre;3;1162;108;1;0;1;
2023;BA;Belo Horizonte;2;;43;1;1;1;
2023;SP;Porto Alegre;3;618;68;1;0;1;
2023;CE;Belo Horizonte;4;765;62;1;0;0;
2023;RS;São Paulo;4;481;82;1;1;1;
2023;PE;Belo Horizonte;4;473;;0;0;1;
2023;RS;Belo Horizonte;2;1027;39;0;0;1;
2023;MG;Salvador;2;1312;91;1;0;1;
2023;CE;Porto Alegre;3;696;66;1;1;1;
2023;SP;Recife;2;;92;0;1;1;
2023;MG;São Paulo;3;;46;1;1;0;
2023;SP;Campinas;2;383;115;1;0;1;
2023;RS;Porto Alegre;2;898;;1;;1;
2023;CE;Rio de Janeiro;1;366;100;0;0;1;
2023;MG;Recife;4;1310;36;1;0;1;
2023;RJ;São Paulo;2;966;99;0;1;0;
2023;SP;São Paulo;4;115;58;1;1;0;
2023;CE;Campinas;4;1174;36;1;1;1;
2023;RS;São Paulo;2;1324;28;1;0;0;
2023;SP;Belo Horizonte;4;486;;0;1;0;
2023;SP;Recife;3;557;;1;1;0;
2023;RS;Rio de Janeiro;2;100;88;1;1;1;
2023;RS;Salvador;3;;14;1;1;1;
2023;SP;Belo Horizonte;2;1122;;1;1;1;
2023;CE;Campinas;2;;38;1;1;1;
2023;SP;São Paulo;2;1339;19;1;1;1;
2023;SP;Campinas;3;442;;1;1;1;
2023;PE;Porto Alegre;3;523;17;0;1;1;
2023;RJ;Salvador;3;;81;0;0;1;
2023;CE;Salvador;1;354;60;1;1;0;
2023;BA;Belo Horizonte;4;923;31;1;1;1;
2023;RJ;Campinas;3;465;;1;1;0;
2023;MG;Recife;3;686;30;0;0;1;
2023;CE;Recife;2;;96;1;0;1;
2023;RS;Rio de Janeiro;4;612;9;1;0;0;
2023;PE;Salvador;2;;62;1;1;1;
2023;SP;Rio de Janeiro;2;;63;1;0;1;
2023;BA;Salvador;2;1386;55;0;0;0;
2023;MG;Porto Alegre;2;994;;1;1;1;
2023;MG;Recife;2;991;107;1;1;1;
2023;RJ;São Paulo;1;861;96;1;1;0;
2023;BA;Recife;3;520;113;0;;0;
2023;RS;Rio de Janeiro;2;1431;76;1;1;1;
2023;MG;Porto Alegre;3;;41;0;0;1;
2023;RJ;Campinas;2;;104;1;0;1;
2023;SP;Campinas;3;262;;0;0;1;
2023;BA;Belo Horizonte;4;610;56;0;1;1;
2023;PE;Porto Alegre;2;1097;58;1;1;0;
2023;CE;Campinas;3;;;1;;1;
2023;CE;Rio de Janeiro;2;195;84;1;0;1;
2023;BA;Campinas;2;877;41;1;;1;
2023;CE;Porto Alegre;3;1279;30;1;1;1;
2023;RJ;Salvador;2;;48;1;0;0;
2023;RJ;Salvador;3;175;87;0;1;0;
2023;RJ;Belo Horizonte;2;697;98;1;0;1;
2023;SP;Recife;3;;7;1;0;1;
2023;RS;Salvador;2;1285;65;0;0;1;
2023;SP;Recife;3;939;61;0;1;1;
2023;CE;Belo Horizonte;3;343;;1;1;1;
2023;PE;Salvador;4;81;68;1;0;0;
2023;RJ;Rio de Janeiro;3;;;1;1;0;
2023;RJ;Rio de Janeiro;2;;59;1;1;0;
2023;MG;Rio de Janeiro;4;1496;50;1;1;1;
2023;CE;Belo Horizonte;3;;25;1;1;1;
2023;PE;Porto Alegre;4;;107;1;1;1;
2023;RS;Salvador;3;76;;0;0;1;
2023;SP;Campinas;1;1388;17;1;0;1;
2023;PE;Rio de Janeiro;3;648;97;0;1;1;
2023;RS;Recife;1;506;;1;1;0;
2023;CE;Rio de Janeiro;1;784;105;1;0;1;
2023;CE;Belo Horizonte;2;1270;67;1;0;1;
2023;BA;Porto Alegre;3;;94;1;1;1;
2023;BA;Campinas;1;1128;90;1;1;1;
2023;RS;São Paulo;4;1039;86;1;1;0;
2023;PE;Belo Horizonte;4;;71;0;0;1;
2023;CE;São Paulo;2;225;101;1;1;0;
2023;RJ;São Paulo;2;;83;1;0;0;
2023;MG;Rio de Janeiro;4;807;17;1;0;1;
2023;RS;Belo Horizonte;1;949;9;1;1;1;
2023;RJ;Belo Horizonte;3;1091;86;1;;0;
2023;PE;Campinas;1;1271;28;1;1;1;
2023;BA;Belo Horizonte;2;1366;113;1;1;1;
2023;MG;Rio de Janeiro;4;;88;1;0;1;
2023;MG;Campinas;1;1351;75;0;1;0;
2023;CE;Recife;2;726;92;0;0;0;
2023;RS;Salvador;4;717;44;1;1;1;
2023;RJ;São Paulo;3;1186;;1;1;0;
2023;RS;Porto Alegre;2;1138;;1;1;1;
2023;CE;Belo Horizonte;3;1062;;1;1;1;
2023;RJ;Belo Horizonte;2;614;11;1;1;1;
2023;CE;Porto Alegre;3;1383;84;1;0;0;
2023;MG;São Paulo;3;329;78;1;1;0;
2023;RJ;Porto Alegre;4;185;33;1;1;1;
2023;BA;Campinas;2;;82;1;0;0;
2023;CE;Rio de Janeiro;4;222;;0;0;1;
2023;SP;Recife;4;1221;;0;1;1;
2023;RJ;Recife;1;1484;73;1;0;1;
2023;PE;Belo Horizonte;3;1358;56;1;0;1;
2023;SP;Salvador;2;;24;1;1;1;
2023;RS;Campinas;3;725;;0;1;1;
2023;PE;Recife;2;549;;0;1;1;
2023;BA;Campinas;2;;6;1;1;0;
2023;RJ;Salvador;1;;20;1;1;0;
2023;BA;Belo Horizonte;4;1263;99;1;;1;
2023;RJ;São Paulo;4;312;;1;0;1;
2023;CE;Porto Alegre;2;456;120;0;1;1;
2023;PE;Campinas;2;1018;99;1;1;1;
2023;BA;Salvador;2;950;15;1;1;1;
2023;RS;Salvador;2;901;22;0;0;1;
2023;BA;Belo Horizonte;3;1431;66;1;1;1;
2023;RS;Salvador;3;;10;1;1;0;
2023;MG;Porto Alegre;4;312;114;1;1;0;
2023;SP;Belo Horizonte;2;886;51;1;1;0;
2023;RJ;Salvador;4;1324;101;1;0;1;
2023;RJ;Belo Horizonte;4;767;26;1;0;0;
2023;BA;Campinas;2;114;88;1;1;1;
2023;BA;Campinas;3;1020;32;0;1;1;
2023;MG;Belo Horizonte;2;;89;1;1;1;
2023;RS;Campinas;4;338;55;1;0;1;
2023;MG;Porto Alegre;2;310;100;1;0;1;
2023;BA;Belo Horizonte;4;203;;1;1;0;
2023;SP;Rio de Janeiro;3;420;39;1;0;1;
2023;RS;Rio de Janeiro;3;;120;1;1;1;
2023;PE;Recife;1;473;47;1;0;0;
2023;BA;Recife;4;1232;38;1;1;1;
2023;BA;Rio de Janeiro;3;1263;;1;0;1;
2023;MG;Rio de Janeiro;2;1454;61;0;1;1;
2023;BA;Belo Horizonte;2;1017;;1;1;0;
2023;MG;Belo Horizonte;1;144;11;1;1;1;
2023;BA;Campinas;2;171;;1;1;1;
2023;RS;Campinas;2;;29;1;1;1;
2023;PE;Campinas;3;107;50;0;1;1;
2023;SP;Porto Alegre;4;988;;1;1;1;
2023;PE;Porto Alegre;4;1390;94;1;1;1;
2023;PE;São Paulo;2;667;77;0;0;0;
2023;CE;Salvador;3;;;1;1;1;
2023;CE;São Paulo;2;194;58;1;1;1;
2023;PE;Salvador;1;983;37;1;1;0;
2023;CE;Rio de Janeiro;2;635;24;1;0;1;
2023;CE;Rio de Janeiro;3;109;7;0;0;1;
2023;CE;Recife;4;270;7;1;0;1;
2023;PE;Recife;1;624;105;1;;1;
2023;SP;Porto Alegre;3;1153;77;0;1;0;
2023;PE;Campinas;3;;82;1;1;0;
2023;CE;Campinas;1;;24;1;;1;
2023;MG;Campinas;3;780;82;0;0;0;
2023;RJ;Recife;2;;80;1;0;1;
2023;MG;Campinas;2;1068;73;1;1;1;
2023;PE;Belo Horizonte;2;906;116;1;1;1;
2023;MG;Recife;4;1043;49;1;1;1;
2023;SP;Belo Horizonte;2;;46;1;0;1;
2023;PE;Belo Horizonte;3;1350;49;1;1;0;
2023;MG;Salvador;2;1204;15;0;1;0;
2023;BA;São Paulo;4;;77;1;0;1;
2023;MG;Recife;3;419;;1;0;1;
2023;RJ;Recife;4;1351;66;1;0;0;
2023;BA;Campinas;2;1135;78;0;0;1;
2023;SP;Salvador;3;;37;0;0;1;
2023;RJ;Campinas;4;76;55;1;0;1;
2023;SP;Rio de Janeiro;4;944;;1;0;1;
2023;PE;Porto Alegre;3;1189;55;1;0;1;
2023;CE;São Paulo;2;607;6;1;1;1;
2023;BA;Salvador;4;425;67;1;1;0;
2023;PE;Rio de Janeiro;4;1166;51;1;1;1;
2023;PE;Belo Horizonte;3;1220;;1;1;1;
2023;RJ;São Paulo;4;;107;1;1;1;
2023;SP;Rio de Janeiro;1;678;47;1;1;1;
2023;MG;Salvador;4;84;20;0;1;1;
2023;BA;Porto Alegre;1;240;83;1;0;1;
2023;MG;Rio de Janeiro;2;632;85;1;0;1;
2023;CE;Recife;4;1080;110;1;0;1;
2023;PE;Belo Horizonte;3;;5871;1;1;1;
2023;BA;São Paulo;2;1004;65;1;1;0;
2023;BA;Porto Alegre;3;505;59;1;1;1;
2023;CE;Campinas;3;439;;1;0;1;
2023;BA;Recife;2;1201;29;1;0;0;
2023;CE;São Paulo;4;558;24;1;0;0;
2023;CE;Porto Alegre;2;1108;98;1;1;1;
2023;RJ;São Paulo;3;556;;1;1;0;
2023;BA;Porto Alegre;1;476;;1;1;1;
2023;RJ;Campinas;4;;26;1;1;0;
2023;BA;Rio de Janeiro;3;;;1;0;1;
2023;CE;Porto Alegre;2;1092;80;1;0;1;
2023;RS;Salvador;1;473;71;1;;0;
2023;RS;Porto Alegre;2;;87;1;0;1;
2023;RJ;Campinas;2;675;8778;1;1;1;
2023;CE;Porto Alegre;3;298;69;0;1;1;
2023;CE;Rio de Janeiro;2;832;109;0;1;1;
2023;SP;Campinas;3;;78;0;1;0;
2023;RJ;São Paulo;2;394;;1;1;1;
2023;CE;Campinas;2;1197;109;1;1;0;
2023;RS;Campinas;2;1199;;1;1;1;
2023;CE;Salvador;3;881;9;1;1;1;
2023;PE;Belo Horizonte;2;889;119;1;1;1;
2023;MG;Porto Alegre;3;888;109;0;1;1;
2023;MG;São Paulo;4;1383;6;0;;1;
2023;BA;Belo Horizonte;2;382;;1;0;1;
2023;PE;Campinas;1;299;28;1;0;1;
2023;RJ;Rio de Janeiro;2;;62;1;1;0;
2023;CE;Campinas;3;916;40;1;0;1;
2023;RS;Rio de Janeiro;2;;;1;1;0;
2023;RJ;São Paulo;4;949;20;1;1;1;
2023;MG;Salvador;3;;96;1;1;1;
2023;RJ;Salvador;3;1070;;0;0;1;
2023;RJ;São Paulo;2;;58;0;1;0;
2023;CE;Salvador;3;454;12;1;1;1;
2023;BA;Rio de Janeiro;2;1110;89;1;0;0;
2023;MG;Belo Horizonte;2;478;85;1;0;1;
2023;BA;Porto Alegre;4;;92;1;1;1;
2023;PE;Rio de Janeiro;2;543;11;0;0;1;
2023;SP;Recife;3;1270;5;0;1;1;
2023;RJ;Campinas;2;;28;1;0;0;
2023;BA;Recife;2;445;102;1;0;1;
2023;SP;Campinas;3;878;101;1;1;1;
2023;MG;Recife;4;119;91;1;1;1;
2023;CE;Belo Horizonte;3;577;50;1;0;1;
2023;SP;Porto Alegre;2;1427;;1;0;1;
2023;SP;Belo Horizonte;3;1109;12;0;1;0;
2023;SP;Campinas;4;;5;0;0;1;
2023;RJ;Porto Alegre;2;632;111;1;;0;
2023;PE;São Paulo;2;78;40;1;0;1;
2023;RS;Campinas;4;910;104;1;1;0;
2023;SP;Belo Horizonte;3;;;0;1;1;
2023;CE;Salvador;2;1226;114;1;0;1;
2023;PE;São Paulo;2;;46;1;0;1;
2023;RS;Salvador;2;340;47;0;0;1;
2023;RJ;Recife;2;577;58;1;1;0;
2023;PE;Rio de Janeiro;3;;16;1;1;0;
2023;RS;Rio de Janeiro;2;;32;1;1;1;
2023;PE;Salvador;2;253;75;0;;1;
2023;SP;Belo Horizonte;3;845;102;0;0;1;
2023;PE;Salvador;4;629;95;1;1;1;
2023;CE;Recife;2;908;43;1;0;1;
2023;CE;Porto Alegre;1;;120;1;0;1;
2023;RS;Salvador;1;;51;1;0;1;
2023;CE;São Paulo;2;189;98;1;0;0;
2023;RJ;Porto Alegre;4;477;30;0;1;0;
2023;MG;Campinas;2;59;46;0;0;0;
2023;BA;Recife;2;;18;1;1;1;
2023;PE;Salvador;1;778;;1;1;1;
2023;RJ;Salvador;3;756;34;0;1;0;
2023;RS;Belo Horizonte;2;128;28;1;1;0;
2023;BA;Salvador;3;838;89;0;0;1;
2023;PE;Porto Alegre;3;675;;1;1;1;
2023;SP;Belo Horizonte;2;1389;;1;1;1;
2023;PE;Recife;2;193;43;1;1;0;
2023;RS;Campinas;2;464;107;1;1;1;
2023;BA;Campinas;3;962;;0;1;1;
2023;MG;Recife;3;102;27;1;1;1;
2023;CE;Campinas;2;;68;1;1;0;
2023;CE;Rio de Janeiro;4;;15;1;1;1;
2023;RJ;Recife;2;284;21;1;1;1;
2023;PE;Salvador;2;;;1;0;1;
2023;CE;Salvador;3;1468;20;0;0;0;
2023;SP;Rio de Janeiro;3;913;35;1;0;1;
2023;SP;São Paulo;2;458;76;1;0;1;
2023;SP;Porto Alegre;4;423;57;0;1;1;
2023;PE;Rio de Janeiro;4;71;38;1;1;0;
2023;RS;Rio de Janeiro;3;1306;104;0;0;0;
2023;BA;Rio de Janeiro;3;715;20;1;0;1;
2023;MG;Salvador;3;184;103;1;1;0;
2023;SP;Rio de Janeiro;4;177;;1;0;1;
2023;CE;Belo Horizonte;3;120;42;1;1;0;
2023;BA;Porto Alegre;3;137;47;1;1;1;
2023;RJ;Recife;2;554;103;1;0;0;
2023;MG;Rio de Janeiro;3;125;84;1;1;1;
2023;SP;Belo Horizonte;2;1287;;1;1;0;
2023;RS;Salvador;3;672;5;1;1;1;
2023;SP;Salvador;1;272;49;1;0;1;
2023;RJ;Rio de Janeiro;3;1311;94;1;0;1;
2023;SP;Porto Alegre;1;;5;1;1;1;
2023;PE;Porto Alegre;3;;79;0;1;1;
2023;RS;Campinas;2;398;8;1;1;1;
2023;SP;Campinas;2;538;118;1;0;1;
2023;SP;Rio de Janeiro;4;;45;0;1;1;
2023;CE;Campinas;3;126;20;1;1;1;
2023;MG;Porto Alegre;4;;105;1;1;0;
2023;RJ;Salvador;4;652;59;0;1;1;
2023;PE;São Paulo;2;119;19;1;0;1;
2023;BA;Porto Alegre;2;1066;12;0;0;1;
2023;MG;Belo Horizonte;4;1201;54;1;1;1;
2023;CE;Porto Alegre;3;488;101;1;0;1;
2023;CE;Recife;4;120;;1;1;0;
2023;PE;Recife;2;1150;26;1;0;1;
2023;BA;Porto Alegre;3;614;28;1;;1;
2023;RJ;Campinas;3;239;;1;0;1;
2023;MG;Rio de Janeiro;4;614;63;1;1;1;
2023;MG;Campinas;2;;25;1;1;1;
2023;PE;Campinas;4;321;7956;1;0;1;
2023;RS;São Paulo;1;786;54;1;1;1;
2023;RS;Campinas;3;1355;60;1;1;1;
2023;SP;Salvador;2;550;111;0;1;0;
2023;CE;Rio de Janeiro;2;;;1;0;0;
2023;RS;Recife;1;199;5;1;0;1;
2023;RS;Recife;2;;17;1;1;1;
2023;MG;Campinas;2;1476;6;1;1;1;
2023;PE;Campinas;2;1469;13;1;1;1;
2023;BA;Salvador;2;1424;82;1;1;1;
2023;MG;São Paulo;2;1112;16;1;0;1;
2023;CE;Belo Horizonte;4;1496;72;1;0;0;
2023;BA;São Paulo;2;745;8;1;1;1;
2023;RS;Porto Alegre;3;185;;1;;1;
2023;SP;São Paulo;2;373;40;1;1;1;
2023;CE;Recife;2;;50;1;1;1;
2023;RS;Campinas;2;511;51;1;0;0;
2023;BA;Belo Horizonte;3;;110;1;1;1;
2023;RJ;Porto Alegre;3;1480;7021;1;;0;
2023;SP;Recife;1;761;48;1;1;1;
2023;MG;Recife;1;;48;1;1;1;
2023;RJ;São Paulo;3;;6;1;1;1;
2023;BA;São Paulo;2;;31;1;1;1;
2023;MG;Salvador;2;1177;89;1;1;1;
2023;CE;São Paulo;2;988;;1;1;0;
2023;RJ;Campinas;3;922;105;1;0;1;
2023;RS;Campinas;1;991;20;1;1;1;
2023;PE;São Paulo;3;123;90;1;1;1;
2023;SP;Salvador;3;1357;;1;1;1;
2023;MG;São Paulo;4;774;50;0;1;0;
2023;PE;Belo Horizonte;3;;117;1;0;1;
2023;RJ;Belo Horizonte;4;183;94;0;1;1;
2023;CE;Rio de Janeiro;4;;33;0;0;1;
2023;RS;Campinas;4;;;1;1;1;
2023;RS;Rio de Janeiro;2;;101;1;1;1;
2023;PE;Campinas;3;842;;0;1;1;
2023;SP;Recife;1;631;99;1;1;1;
2023;SP;Campinas;1;;30;1;0;1;
2023;SP;Belo Horizonte;2;;84;1;1;0;
2023;CE;Belo Horizonte;2;1339;;1;1;1;
2023;SP;Salvador;2;750;106;1;1;1;
2023;PE;Rio de Janeiro;1;730;71;1;1;1;
2023;RJ;Porto Alegre;3;;106;1;1;1;
2023;PE;Salvador;4;759;117;1;0;0;
2023;MG;Recife;3;1408;86;1;1;0;
2023;RS;Recife;2;955;43;1;1;1;
2023;SP;São Paulo;3;536;59;1;1;1;
2023;RS;São Paulo;2;1407;24;1;;1;
2023;BA;Salvador;1;1342;49;0;1;1;
2023;RJ;São Paulo;3;380;65;1;1;1;
2023;PE;Salvador;3;774;90;1;1;1;
2023;MG;Recife;3;1244;64;0;0;1;
2023;RJ;São Paulo;2;;24;1;1;1;
2023;BA;Rio de Janeiro;2;159;15;1;1;0;
2023;SP;Rio de Janeiro;3;840;53;0;1;1;
2023;RS;São Paulo;3;801;35;1;1;1;
2023;MG;Porto Alegre;2;1288;50;0;1;0;
2023;SP;Recife;2;795;24;1;1;1;
2023;BA;São Paulo;2;;93;1;1;0;
2023;PE;Salvador;1;1351;119;1;;1;
2023;RJ;Rio de Janeiro;2;1224;40;1;;0;
2023;RS;Salvador;4;172;12;1;0;0;
2023;BA;Porto Alegre;3;;74;1;;0;
2023;SP;Porto Alegre;1;972;104;1;1;0;
2023;RJ;Salvador;2;615;;1;0;1;
2023;PE;Campinas;2;;111;1;1;1;
2023;BA;Porto Alegre;4;631;93;1;0;0;
2023;MG;Belo Horizonte;2;271;86;1;0;0;
2023;BA;Salvador;3;;11;1;0;0;
2023;RS;Porto Alegre;4;505;99;0;1;1;
2023;RS;Rio de Janeiro;4;;99;1;1;1;
2023;SP;Porto Alegre;2;493;25;0;1;0;
2023;PE;São Paulo;2;785;106;0;;1;
2023;SP;Rio de Janeiro;1;388;28;1;1;0;
2023;BA;São Paulo;3;419;39;1;0;1;
2023;RS;Salvador;4;183;16;1;1;0;
2023;RS;Porto Alegre;2;756;34;1;0;1;
2023;BA;Porto Alegre;2;600;79;1;1;1;
2023;SP;Salvador;2;239;26;1;0;0;
2023;RS;Recife;1;183;73;1;1;1;
2023;CE;Salvador;2;1314;111;1;1;1;
2023;CE;Porto Alegre;4;134;63;1;0;1;
2023;SP;Porto Alegre;2;363;42;1;1;1;
2023;CE;Belo Horizonte;1;;72;1;0;1;
2023;RS;Porto Alegre;4;266;69;0;1;1;
2023;SP;Recife;4;;;1;0;1;
2023;CE;Salvador;3;854;80;1;;0;
2023;BA;Rio de Janeiro;2;866;;1;1;1;
2023;PE;Recife;2;;59;1;1;1;
2023;CE;Belo Horizonte;3;;81;1;0;0;
2023;SP;Rio de Janeiro;1;;101;1;1;1;
2023;RS;Salvador;1;679;21;1;1;1;
2023;PE;Salvador;2;449;73;1;1;1;
2023;BA;Salvador;4;586;28;1;1;0;
2023;MG;Rio de Janeiro;2;195;38;1;1;1;
2023;PE;Belo Horizonte;2;1060;57;1;0;1;
2023;PE;Rio de Janeiro;4;379;67;1;1;1;
2023;RS;São Paulo;2;329;68;1;0;0;
